"","seccion","munn","edon","dist_nueva","dist_anterior","esc1","esc2","esc3","pob total","dsi_secc","dsi_pob","dif","rural","urbano","mixto"
"45",45,1,6,1,2,13,13,9,1836,0.208,0.189115958049122,0.0188840419508776,0,1,0
"46",46,1,6,1,2,13,13,9,1087,0.208,0.189115958049122,0.0188840419508776,0,1,0
"47",47,1,6,2,2,16,16,12,1402,0.593,0.492720371151413,0.100279628848587,0,1,0
"48",48,1,6,2,2,16,16,12,1220,0.593,0.492720371151413,0.100279628848587,0,1,0
"49",49,1,6,2,5,16,16,12,295,0.593,0.492720371151413,0.100279628848587,0,1,0
"50",50,1,6,1,3,16,16,9,906,0.593,0.492720371151413,0.100279628848587,0,1,0
"51",51,1,6,1,2,16,16,9,821,0.593,0.492720371151413,0.100279628848587,0,1,0
"52",52,1,6,1,2,13,13,9,1814,0.208,0.189115958049122,0.0188840419508776,0,1,0
"53",53,1,6,1,2,13,13,9,1712,0.208,0.189115958049122,0.0188840419508776,0,1,0
"54",54,1,6,2,5,16,16,12,2275,0.593,0.492720371151413,0.100279628848587,0,1,0
"55",55,1,6,2,5,16,16,12,1369,0.593,0.492720371151413,0.100279628848587,0,1,0
"56",56,1,6,2,5,16,16,12,482,0.593,0.492720371151413,0.100279628848587,0,1,0
"57",57,1,6,1,3,16,16,9,746,0.593,0.492720371151413,0.100279628848587,0,1,0
"58",58,1,6,1,2,13,13,9,1143,0.208,0.189115958049122,0.0188840419508776,0,1,0
"59",59,1,6,1,2,13,13,9,1347,0.208,0.189115958049122,0.0188840419508776,0,1,0
"60",60,1,6,1,1,13,13,9,11053,0.208,0.189115958049122,0.0188840419508776,0,1,0
"61",61,1,6,3,3,13,13,10,2617,0.208,0.189115958049122,0.0188840419508776,0,1,0
"62",62,1,6,3,3,13,13,10,11181,0.208,0.189115958049122,0.0188840419508776,0,1,0
"63",63,1,6,2,5,14,14,12,1456,0.417,0.333810598397012,0.0831894016029881,0,1,0
"64",64,1,6,2,5,16,16,12,1487,0.593,0.492720371151413,0.100279628848587,0,1,0
"65",65,1,6,2,5,16,16,12,2396,0.593,0.492720371151413,0.100279628848587,0,1,0
"66",66,1,6,2,5,16,16,12,1366,0.593,0.492720371151413,0.100279628848587,0,1,0
"67",67,1,6,2,5,16,16,12,1098,0.593,0.492720371151413,0.100279628848587,0,1,0
"68",68,1,6,1,3,14,14,9,1606,0.417,0.333810598397012,0.0831894016029881,0,1,0
"69",69,1,6,1,3,14,14,9,4199,0.417,0.333810598397012,0.0831894016029881,0,1,0
"70",70,1,6,1,3,14,14,9,1314,0.417,0.333810598397012,0.0831894016029881,0,1,0
"71",71,1,6,1,3,14,14,9,1155,0.417,0.333810598397012,0.0831894016029881,0,1,0
"72",72,1,6,1,3,14,14,9,930,0.417,0.333810598397012,0.0831894016029881,0,1,0
"73",73,1,6,2,5,14,14,12,4452,0.417,0.333810598397012,0.0831894016029881,0,1,0
"74",74,1,6,2,5,16,16,12,2327,0.593,0.492720371151413,0.100279628848587,0,1,0
"75",75,1,6,3,5,14,14,10,1582,0.417,0.333810598397012,0.0831894016029881,0,1,0
"76",76,1,6,3,5,14,14,10,1347,0.417,0.333810598397012,0.0831894016029881,0,0,1
"77",77,1,6,6,1,15,15,11,1003,0.581,0.481335534373502,0.0996644656264977,0,0,1
"78",78,1,6,6,1,15,15,11,138,0.581,0.481335534373502,0.0996644656264977,0,0,1
"79",79,1,6,6,1,15,15,11,1607,0.581,0.481335534373502,0.0996644656264977,0,0,1
"80",80,1,6,6,1,15,15,11,771,0.581,0.481335534373502,0.0996644656264977,0,1,0
"81",81,1,6,3,5,14,14,10,3841,0.417,0.333810598397012,0.0831894016029881,0,0,1
"82",82,1,6,3,3,14,14,10,4397,0.417,0.333810598397012,0.0831894016029881,0,0,1
"83",83,1,6,3,3,14,14,10,567,0.417,0.333810598397012,0.0831894016029881,0,0,1
"84",84,1,6,3,3,14,14,10,1580,0.417,0.333810598397012,0.0831894016029881,1,0,0
"85",85,1,6,3,3,14,14,10,1170,0.417,0.333810598397012,0.0831894016029881,1,0,0
"86",86,1,6,3,3,14,14,10,735,0.417,0.333810598397012,0.0831894016029881,1,0,0
"87",87,1,6,3,3,14,14,10,1026,0.417,0.333810598397012,0.0831894016029881,1,0,0
"88",88,1,6,3,3,14,14,10,1022,0.417,0.333810598397012,0.0831894016029881,0,0,1
"89",89,1,6,3,3,14,14,10,663,0.417,0.333810598397012,0.0831894016029881,0,0,1
"90",90,1,6,3,3,14,14,10,495,0.417,0.333810598397012,0.0831894016029881,1,0,0
"91",91,1,6,3,3,14,14,10,590,0.417,0.333810598397012,0.0831894016029881,1,0,0
"92",92,2,6,4,4,1,1,14,2841,0.333,0.350421760493703,0.0174217604937029,0,0,1
"93",93,2,6,4,4,1,1,14,1567,0.333,0.350421760493703,0.0174217604937029,0,0,1
"94",94,2,6,4,4,1,1,14,1791,0.333,0.350421760493703,0.0174217604937029,0,0,1
"95",95,2,6,4,4,1,1,14,2178,0.333,0.350421760493703,0.0174217604937029,0,0,1
"96",96,2,6,4,4,1,1,14,1544,0.333,0.350421760493703,0.0174217604937029,0,0,1
"97",97,2,6,4,4,1,1,14,410,0.333,0.350421760493703,0.0174217604937029,1,0,0
"98",98,2,6,4,4,1,1,14,111,0.333,0.350421760493703,0.0174217604937029,1,0,0
"99",99,2,6,4,4,1,1,14,607,0.333,0.350421760493703,0.0174217604937029,1,0,0
"100",100,2,6,4,4,1,1,14,2021,0.333,0.350421760493703,0.0174217604937029,1,0,0
"101",101,2,6,4,4,1,1,14,2035,0.333,0.350421760493703,0.0174217604937029,1,0,0
"102",102,2,6,4,4,1,1,14,722,0.333,0.350421760493703,0.0174217604937029,1,0,0
"103",103,2,6,4,4,1,1,14,2355,0.333,0.350421760493703,0.0174217604937029,0,0,1
"104",104,2,6,4,4,1,1,14,2714,0.333,0.350421760493703,0.0174217604937029,0,0,1
"105",105,3,6,5,5,1,1,13,2436,0.333,0.350421760493703,0.0174217604937029,0,0,1
"106",106,3,6,5,5,1,1,13,2290,0.333,0.350421760493703,0.0174217604937029,0,1,0
"107",107,3,6,5,5,1,1,13,2260,0.333,0.350421760493703,0.0174217604937029,0,1,0
"108",108,3,6,5,5,2,2,13,1740,0.636,0.637871980783773,0.00187198078377293,0,1,0
"109",109,3,6,5,5,2,2,13,1165,0.636,0.637871980783773,0.00187198078377293,0,1,0
"110",110,3,6,5,5,2,2,13,1185,0.636,0.637871980783773,0.00187198078377293,0,0,1
"111",111,3,6,5,5,2,2,13,2953,0.636,0.637871980783773,0.00187198078377293,0,0,1
"112",112,3,6,5,5,1,1,13,388,0.333,0.350421760493703,0.0174217604937029,1,0,0
"113",113,3,6,5,5,1,1,13,436,0.333,0.350421760493703,0.0174217604937029,1,0,0
"114",114,3,6,5,5,1,1,13,302,0.333,0.350421760493703,0.0174217604937029,1,0,0
"115",115,3,6,5,5,1,1,13,304,0.333,0.350421760493703,0.0174217604937029,1,0,0
"116",116,3,6,5,5,1,1,13,1392,0.333,0.350421760493703,0.0174217604937029,0,0,1
"117",117,3,6,5,5,2,2,13,1189,0.636,0.637871980783773,0.00187198078377293,0,0,1
"118",118,3,6,5,5,2,2,13,776,0.636,0.637871980783773,0.00187198078377293,1,0,0
"119",119,3,6,5,5,2,2,13,631,0.636,0.637871980783773,0.00187198078377293,1,0,0
"120",120,4,6,6,6,15,15,11,2463,0.581,0.481335534373502,0.0996644656264977,0,1,0
"121",121,4,6,6,6,15,15,11,1188,0.581,0.481335534373502,0.0996644656264977,0,0,1
"122",122,4,6,6,6,15,15,11,1176,0.581,0.481335534373502,0.0996644656264977,0,1,0
"123",123,4,6,6,6,15,15,11,1759,0.581,0.481335534373502,0.0996644656264977,0,0,1
"124",124,4,6,6,6,15,15,11,2050,0.581,0.481335534373502,0.0996644656264977,0,0,1
"125",125,4,6,6,6,15,15,11,2148,0.581,0.481335534373502,0.0996644656264977,0,0,1
"126",126,4,6,6,6,15,15,11,1780,0.581,0.481335534373502,0.0996644656264977,0,0,1
"127",127,4,6,6,6,15,15,11,1354,0.581,0.481335534373502,0.0996644656264977,0,1,0
"128",128,4,6,6,6,15,15,11,1048,0.581,0.481335534373502,0.0996644656264977,0,1,0
"129",129,4,6,6,6,15,15,11,1204,0.581,0.481335534373502,0.0996644656264977,0,0,1
"130",130,4,6,6,6,15,15,11,1332,0.581,0.481335534373502,0.0996644656264977,0,1,0
"131",131,4,6,6,6,15,15,11,1453,0.581,0.481335534373502,0.0996644656264977,1,0,0
"132",132,4,6,6,6,15,15,11,1832,0.581,0.481335534373502,0.0996644656264977,1,0,0
"133",133,4,6,6,6,15,15,11,968,0.581,0.481335534373502,0.0996644656264977,1,0,0
"134",134,4,6,6,6,15,15,11,1846,0.581,0.481335534373502,0.0996644656264977,0,0,1
"135",135,4,6,6,6,15,15,11,1929,0.581,0.481335534373502,0.0996644656264977,0,0,1
"136",136,4,6,6,6,15,15,11,579,0.581,0.481335534373502,0.0996644656264977,1,0,0
"137",137,4,6,6,6,15,15,11,1008,0.581,0.481335534373502,0.0996644656264977,1,0,0
"138",138,5,6,7,7,4,4,15,7725,0.3,0.489703556953053,0.189703556953053,0,1,0
"139",139,5,6,7,7,4,4,15,11723,0.3,0.489703556953053,0.189703556953053,0,1,0
"140",140,5,6,7,4,3,3,15,5100,0.273,0.186565543992705,0.0864344560072947,0,0,1
"141",141,5,6,7,4,3,3,15,1488,0.273,0.186565543992705,0.0864344560072947,0,1,0
"142",142,5,6,7,7,4,4,15,1035,0.3,0.489703556953053,0.189703556953053,0,1,0
"143",143,5,6,7,7,4,4,15,1552,0.3,0.489703556953053,0.189703556953053,0,1,0
"144",144,5,6,7,7,4,4,15,2348,0.3,0.489703556953053,0.189703556953053,0,1,0
"145",145,5,6,4,6,4,4,14,11750,0.3,0.489703556953053,0.189703556953053,0,0,1
"146",146,5,6,5,4,3,3,13,3668,0.273,0.186565543992705,0.0864344560072947,0,0,1
"147",147,5,6,7,7,3,3,15,2504,0.273,0.186565543992705,0.0864344560072947,0,1,0
"148",148,5,6,7,7,3,3,15,1640,0.273,0.186565543992705,0.0864344560072947,0,1,0
"149",149,5,6,4,7,3,3,14,1911,0.273,0.186565543992705,0.0864344560072947,0,1,0
"150",150,5,6,4,7,3,3,14,1325,0.273,0.186565543992705,0.0864344560072947,0,1,0
"151",151,5,6,7,7,3,3,15,938,0.273,0.186565543992705,0.0864344560072947,0,1,0
"152",152,5,6,5,4,3,3,13,5014,0.273,0.186565543992705,0.0864344560072947,0,1,0
"153",153,5,6,8,7,5,5,16,1436,0.683,0.744193359047459,0.0611933590474593,0,1,0
"154",154,5,6,8,7,5,5,16,1143,0.683,0.744193359047459,0.0611933590474593,0,1,0
"155",155,5,6,7,7,3,3,15,1850,0.273,0.186565543992705,0.0864344560072947,0,1,0
"156",156,5,6,7,7,3,3,15,794,0.273,0.186565543992705,0.0864344560072947,0,1,0
"157",157,5,6,7,7,3,3,15,1094,0.273,0.186565543992705,0.0864344560072947,0,1,0
"158",158,5,6,4,7,3,3,14,834,0.273,0.186565543992705,0.0864344560072947,0,1,0
"159",159,5,6,4,7,4,4,14,2560,0.3,0.489703556953053,0.189703556953053,0,1,0
"160",160,5,6,8,8,5,5,16,3320,0.683,0.744193359047459,0.0611933590474593,0,1,0
"161",161,5,6,8,8,5,5,16,4833,0.683,0.744193359047459,0.0611933590474593,0,1,0
"162",162,5,6,8,8,5,5,16,2600,0.683,0.744193359047459,0.0611933590474593,0,1,0
"163",164,5,6,8,8,5,5,16,2044,0.683,0.744193359047459,0.0611933590474593,0,1,0
"164",165,5,6,8,8,5,5,16,1664,0.683,0.744193359047459,0.0611933590474593,0,1,0
"165",166,5,6,4,6,4,4,14,411,0.3,0.489703556953053,0.189703556953053,1,0,0
"166",167,5,6,5,4,3,3,13,713,0.273,0.186565543992705,0.0864344560072947,1,0,0
"167",168,5,6,5,4,3,3,13,630,0.273,0.186565543992705,0.0864344560072947,1,0,0
"168",169,5,6,4,6,4,4,14,446,0.3,0.489703556953053,0.189703556953053,1,0,0
"169",337,5,6,5,4,3,3,13,1211,0.273,0.186565543992705,0.0864344560072947,0,1,0
"170",338,5,6,5,4,3,3,13,1083,0.273,0.186565543992705,0.0864344560072947,0,1,0
"171",339,5,6,8,4,5,5,16,656,0.683,0.744193359047459,0.0611933590474593,0,1,0
"172",340,5,6,8,4,5,5,16,662,0.683,0.744193359047459,0.0611933590474593,0,1,0
"173",341,5,6,8,4,5,5,16,534,0.683,0.744193359047459,0.0611933590474593,0,1,0
"174",342,5,6,8,8,5,5,16,559,0.683,0.744193359047459,0.0611933590474593,0,1,0
"175",343,5,6,8,8,5,5,16,1027,0.683,0.744193359047459,0.0611933590474593,0,1,0
"176",344,5,6,8,8,5,5,16,1159,0.683,0.744193359047459,0.0611933590474593,0,1,0
"177",345,5,6,8,8,5,5,16,930,0.683,0.744193359047459,0.0611933590474593,0,1,0
"178",346,5,6,8,8,5,5,16,617,0.683,0.744193359047459,0.0611933590474593,0,1,0
"179",347,5,6,8,8,5,5,16,923,0.683,0.744193359047459,0.0611933590474593,0,1,0
"180",348,5,6,8,8,5,5,16,969,0.683,0.744193359047459,0.0611933590474593,0,1,0
"181",349,5,6,8,8,5,5,16,1190,0.683,0.744193359047459,0.0611933590474593,0,1,0
"182",350,5,6,8,8,5,5,16,1075,0.683,0.744193359047459,0.0611933590474593,0,1,0
"183",351,5,6,8,8,5,5,16,643,0.683,0.744193359047459,0.0611933590474593,0,1,0
"184",352,5,6,8,8,5,5,16,487,0.683,0.744193359047459,0.0611933590474593,0,1,0
"185",353,5,6,8,8,5,5,16,558,0.683,0.744193359047459,0.0611933590474593,0,1,0
"186",354,5,6,8,8,5,5,16,992,0.683,0.744193359047459,0.0611933590474593,0,1,0
"187",355,5,6,8,8,5,5,16,1215,0.683,0.744193359047459,0.0611933590474593,0,1,0
"188",356,5,6,8,8,5,5,16,922,0.683,0.744193359047459,0.0611933590474593,0,1,0
"189",357,5,6,8,8,5,5,16,1005,0.683,0.744193359047459,0.0611933590474593,0,1,0
"190",358,5,6,8,8,5,5,16,966,0.683,0.744193359047459,0.0611933590474593,0,1,0
"191",359,5,6,8,8,5,5,16,1002,0.683,0.744193359047459,0.0611933590474593,0,1,0
"192",360,5,6,8,8,5,5,16,798,0.683,0.744193359047459,0.0611933590474593,0,1,0
"193",361,5,6,8,8,5,5,16,1001,0.683,0.744193359047459,0.0611933590474593,0,1,0
"194",362,5,6,5,8,3,3,13,1566,0.273,0.186565543992705,0.0864344560072947,0,1,0
"195",363,5,6,5,8,3,3,13,1543,0.273,0.186565543992705,0.0864344560072947,0,1,0
"196",364,5,6,5,8,3,3,13,402,0.273,0.186565543992705,0.0864344560072947,0,1,0
"197",365,5,6,5,8,3,3,13,627,0.273,0.186565543992705,0.0864344560072947,0,1,0
"198",366,5,6,5,8,3,3,13,402,0.273,0.186565543992705,0.0864344560072947,0,1,0
"199",367,5,6,5,8,3,3,13,1100,0.273,0.186565543992705,0.0864344560072947,0,1,0
"200",368,5,6,5,8,3,3,13,795,0.273,0.186565543992705,0.0864344560072947,0,1,0
"201",369,5,6,5,8,3,3,13,1337,0.273,0.186565543992705,0.0864344560072947,0,1,0
"202",370,5,6,8,8,5,5,16,1653,0.683,0.744193359047459,0.0611933590474593,0,1,0
"203",371,5,6,8,8,5,5,16,1006,0.683,0.744193359047459,0.0611933590474593,0,1,0
"204",372,5,6,8,8,5,5,16,343,0.683,0.744193359047459,0.0611933590474593,0,1,0
"205",191,7,6,16,3,12,12,7,1559,0.3,0.260863023088626,0.0391369769113737,0,1,0
"206",192,7,6,16,3,12,12,7,1201,0.3,0.260863023088626,0.0391369769113737,0,1,0
"207",193,7,6,16,3,12,12,7,183,0.3,0.260863023088626,0.0391369769113737,1,0,0
"208",194,7,6,16,3,12,12,7,366,0.3,0.260863023088626,0.0391369769113737,1,0,0
"209",195,7,6,16,3,12,12,7,639,0.3,0.260863023088626,0.0391369769113737,1,0,0
"210",196,7,6,16,3,12,12,7,421,0.3,0.260863023088626,0.0391369769113737,1,0,0
"211",197,7,6,16,3,12,12,7,237,0.3,0.260863023088626,0.0391369769113737,1,0,0
"212",198,7,6,16,3,12,12,7,108,0.3,0.260863023088626,0.0391369769113737,1,0,0
"213",199,7,6,16,3,12,12,7,584,0.3,0.260863023088626,0.0391369769113737,1,0,0
"214",170,6,6,9,9,2,2,1,2457,0.636,0.637871980783773,0.00187198078377293,0,0,1
"215",171,6,6,9,9,2,2,1,1935,0.636,0.637871980783773,0.00187198078377293,0,1,0
"216",172,6,6,9,9,2,2,1,1179,0.636,0.637871980783773,0.00187198078377293,0,1,0
"217",173,6,6,9,9,2,2,1,1186,0.636,0.637871980783773,0.00187198078377293,0,1,0
"218",174,6,6,9,9,2,2,1,689,0.636,0.637871980783773,0.00187198078377293,0,0,1
"219",175,6,6,9,9,2,2,1,725,0.636,0.637871980783773,0.00187198078377293,0,1,0
"220",176,6,6,9,9,2,2,1,1249,0.636,0.637871980783773,0.00187198078377293,0,1,0
"221",177,6,6,9,9,2,2,1,1920,0.636,0.637871980783773,0.00187198078377293,0,1,0
"222",178,6,6,9,9,2,2,1,1958,0.636,0.637871980783773,0.00187198078377293,0,0,1
"223",179,6,6,9,9,2,2,1,1628,0.636,0.637871980783773,0.00187198078377293,0,0,1
"224",180,6,6,9,9,2,2,1,1525,0.636,0.637871980783773,0.00187198078377293,0,0,1
"225",181,6,6,9,9,2,2,1,1543,0.636,0.637871980783773,0.00187198078377293,0,0,1
"226",182,6,6,9,9,2,2,1,1725,0.636,0.637871980783773,0.00187198078377293,0,0,1
"227",183,6,6,9,9,2,2,1,1080,0.636,0.637871980783773,0.00187198078377293,1,0,0
"228",184,6,6,9,9,2,2,1,570,0.636,0.637871980783773,0.00187198078377293,1,0,0
"229",185,6,6,9,9,2,2,1,1263,0.636,0.637871980783773,0.00187198078377293,0,0,1
"230",186,6,6,9,9,2,2,1,1430,0.636,0.637871980783773,0.00187198078377293,0,1,0
"231",187,6,6,9,9,2,2,1,1481,0.636,0.637871980783773,0.00187198078377293,0,1,0
"232",188,6,6,9,9,2,2,1,2128,0.636,0.637871980783773,0.00187198078377293,0,1,0
"233",189,6,6,9,9,2,2,1,547,0.636,0.637871980783773,0.00187198078377293,0,0,1
"234",190,6,6,9,9,2,2,1,462,0.636,0.637871980783773,0.00187198078377293,0,1,0
"235",200,8,6,13,13,8,8,4,463,0.486,0.444468696569537,0.0415313034304631,0,0,1
"236",201,8,6,13,13,8,8,4,52,0.486,0.444468696569537,0.0415313034304631,0,1,0
"237",202,8,6,13,13,8,8,4,3463,0.486,0.444468696569537,0.0415313034304631,0,1,0
"238",203,8,6,13,13,8,8,4,605,0.486,0.444468696569537,0.0415313034304631,0,1,0
"239",204,8,6,13,13,8,8,4,2050,0.486,0.444468696569537,0.0415313034304631,0,1,0
"240",205,8,6,13,13,8,8,4,1122,0.486,0.444468696569537,0.0415313034304631,0,1,0
"241",206,8,6,13,13,8,8,4,2037,0.486,0.444468696569537,0.0415313034304631,0,1,0
"242",207,8,6,13,13,8,8,4,455,0.486,0.444468696569537,0.0415313034304631,0,1,0
"243",208,8,6,13,13,8,8,4,1319,0.486,0.444468696569537,0.0415313034304631,0,1,0
"244",209,8,6,13,13,8,8,4,1754,0.486,0.444468696569537,0.0415313034304631,0,1,0
"245",210,8,6,13,13,8,8,4,1975,0.486,0.444468696569537,0.0415313034304631,0,1,0
"246",211,8,6,13,13,8,8,4,2487,0.486,0.444468696569537,0.0415313034304631,0,1,0
"247",212,8,6,13,13,8,8,4,607,0.486,0.444468696569537,0.0415313034304631,0,1,0
"248",213,8,6,13,13,7,7,4,1344,0.2,0.233621315858616,0.0336213158586155,0,1,0
"249",214,8,6,13,13,8,8,4,1328,0.486,0.444468696569537,0.0415313034304631,0,1,0
"250",215,8,6,9,13,7,7,1,1789,0.2,0.233621315858616,0.0336213158586155,0,1,0
"251",216,8,6,13,13,8,8,4,2665,0.486,0.444468696569537,0.0415313034304631,0,1,0
"252",217,8,6,13,13,8,8,4,1331,0.486,0.444468696569537,0.0415313034304631,0,1,0
"253",218,8,6,13,13,8,8,4,723,0.486,0.444468696569537,0.0415313034304631,0,1,0
"254",219,8,6,13,13,7,7,4,1375,0.2,0.233621315858616,0.0336213158586155,0,1,0
"255",220,8,6,13,13,7,7,4,695,0.2,0.233621315858616,0.0336213158586155,0,1,0
"256",221,8,6,13,13,7,7,4,1390,0.2,0.233621315858616,0.0336213158586155,0,1,0
"257",222,8,6,14,14,7,7,2,572,0.2,0.233621315858616,0.0336213158586155,1,0,0
"258",223,8,6,14,14,7,7,2,1083,0.2,0.233621315858616,0.0336213158586155,1,0,0
"259",224,8,6,14,14,7,7,2,417,0.2,0.233621315858616,0.0336213158586155,1,0,0
"260",225,8,6,14,14,7,7,2,1134,0.2,0.233621315858616,0.0336213158586155,0,0,1
"261",226,8,6,14,14,7,7,2,1033,0.2,0.233621315858616,0.0336213158586155,0,0,1
"262",227,8,6,14,14,7,7,2,850,0.2,0.233621315858616,0.0336213158586155,1,0,0
"263",228,8,6,14,11,7,7,2,2221,0.2,0.233621315858616,0.0336213158586155,1,0,0
"264",229,8,6,14,11,7,7,2,255,0.2,0.233621315858616,0.0336213158586155,1,0,0
"265",230,8,6,14,11,7,7,2,2885,0.2,0.233621315858616,0.0336213158586155,1,0,0
"266",231,8,6,14,14,7,7,2,427,0.2,0.233621315858616,0.0336213158586155,1,0,0
"267",232,8,6,14,14,7,7,2,1226,0.2,0.233621315858616,0.0336213158586155,0,0,1
"268",233,8,6,14,14,7,7,2,2280,0.2,0.233621315858616,0.0336213158586155,0,0,1
"269",234,8,6,14,11,6,6,2,2523,0.5,0.348791293460464,0.151208706539536,0,0,1
"270",235,8,6,11,11,6,6,5,776,0.5,0.348791293460464,0.151208706539536,0,1,0
"271",236,8,6,11,11,6,6,5,8664,0.5,0.348791293460464,0.151208706539536,0,0,1
"272",237,8,6,11,11,6,6,5,3497,0.5,0.348791293460464,0.151208706539536,0,1,0
"273",238,8,6,11,14,6,6,5,17977,0.5,0.348791293460464,0.151208706539536,0,0,1
"274",239,8,6,11,11,6,6,5,1092,0.5,0.348791293460464,0.151208706539536,0,1,0
"275",240,8,6,11,11,6,6,5,1642,0.5,0.348791293460464,0.151208706539536,0,1,0
"276",241,8,6,11,14,6,6,5,770,0.5,0.348791293460464,0.151208706539536,0,1,0
"277",242,8,6,14,11,6,6,2,611,0.5,0.348791293460464,0.151208706539536,0,1,0
"278",243,8,6,11,11,6,6,5,2924,0.5,0.348791293460464,0.151208706539536,0,1,0
"279",244,8,6,12,14,9,9,3,6988,0.176,0.242412193505633,0.0664121935056329,0,1,0
"280",245,8,6,11,14,9,9,5,2265,0.176,0.242412193505633,0.0664121935056329,0,1,0
"281",246,8,6,12,11,9,9,3,3399,0.176,0.242412193505633,0.0664121935056329,0,1,0
"282",247,8,6,12,11,9,9,3,192,0.176,0.242412193505633,0.0664121935056329,0,1,0
"283",248,8,6,12,11,9,9,3,12870,0.176,0.242412193505633,0.0664121935056329,0,0,1
"284",249,8,6,12,12,8,8,3,721,0.486,0.444468696569537,0.0415313034304631,0,1,0
"285",250,8,6,12,12,9,9,3,15101,0.176,0.242412193505633,0.0664121935056329,0,1,0
"286",251,8,6,14,12,8,8,2,4261,0.486,0.444468696569537,0.0415313034304631,0,1,0
