"","SECCION","ESC1","ESC2","ESC3","POB_TOT","EDON","DIS_ANT","DIS_NUEVA","URBANO","RURAL","MIXTO","prop_urban","prop_rural","prop_mixto","prop_urban_n","prop_rural_n","prop_mixto_n"
"1",338,2,2,2,2367,1,2,2,0,0,1,0.04,0.68,0.28,0.04,0.68,0.28
"2",339,2,2,2,2166,1,2,2,0,0,1,0.04,0.68,0.28,0.04,0.68,0.28
"3",340,2,2,2,2307,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"4",341,2,2,2,2621,1,2,2,0,0,1,0.04,0.68,0.28,0.04,0.68,0.28
"5",342,2,2,2,2138,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"6",343,2,2,2,4042,1,2,2,0,0,1,0.04,0.68,0.28,0.04,0.68,0.28
"7",344,2,2,2,3482,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"8",345,2,2,2,2857,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"9",346,2,2,2,2373,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"10",347,2,2,2,3421,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"11",348,2,2,2,2110,1,2,2,1,0,0,0.04,0.68,0.28,0.04,0.68,0.28
"12",349,2,2,2,2928,1,2,2,0,0,1,0.04,0.68,0.28,0.04,0.68,0.28
"13",350,2,2,2,3555,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"14",351,2,2,2,1966,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"15",352,2,2,2,3155,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"16",353,2,2,2,2101,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"17",354,2,2,2,1945,1,2,2,0,1,0,0.04,0.68,0.28,0.04,0.68,0.28
"18",355,3,3,3,1568,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"19",356,3,3,3,3336,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"20",357,3,3,3,1617,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"21",358,3,3,3,4364,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"22",359,3,3,3,1196,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"23",360,3,3,3,972,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"24",361,3,3,3,2066,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"25",362,3,3,3,2571,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"26",363,3,3,3,2513,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"27",364,3,3,3,664,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"28",365,3,3,3,383,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"29",366,3,3,3,725,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"30",367,3,3,3,2060,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"31",368,3,3,3,92,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"32",369,3,3,3,528,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"33",370,3,3,3,1523,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"34",371,3,3,3,1220,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"35",372,3,3,3,1205,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"36",373,3,3,3,1505,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"37",374,3,3,3,1269,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"38",375,3,3,3,2453,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"39",376,3,3,3,2637,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"40",377,3,3,3,1637,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"41",378,3,3,3,517,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"42",379,3,3,3,1697,1,8,3,1,0,0,0.344,0.469,0.188,0.3,0.475,0.225
"43",380,3,3,3,2354,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"44",381,3,3,3,1247,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"45",382,3,3,3,1949,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"46",383,3,3,3,3032,1,8,3,0,0,1,0.344,0.469,0.188,0.3,0.475,0.225
"47",384,3,3,3,1703,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"48",385,3,3,3,1777,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"49",386,3,3,3,1851,1,8,3,0,1,0,0.344,0.469,0.188,0.3,0.475,0.225
"50",387,4,4,4,3725,1,1,4,1,0,0,0.353,0.353,0.294,0.423,0.308,0.269
"51",388,4,4,4,2473,1,1,4,0,0,1,0.353,0.353,0.294,0.423,0.308,0.269
"52",389,4,4,4,2245,1,1,4,0,1,0,0.353,0.353,0.294,0.423,0.308,0.269
"53",390,4,4,4,3234,1,1,4,0,0,1,0.353,0.353,0.294,0.423,0.308,0.269
"54",391,4,4,4,3364,1,1,4,0,1,0,0.353,0.353,0.294,0.423,0.308,0.269
"55",392,18,18,18,8231,1,7,18,0,0,1,0.375,0.438,0.188,0.375,0.438,0.188
"56",393,18,18,18,3244,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"57",394,18,18,18,7035,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"58",395,18,18,18,1915,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"59",396,18,18,18,5381,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"60",397,18,18,18,12932,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"61",398,18,18,18,1524,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"62",399,18,18,18,2063,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"63",400,17,17,17,1962,1,4,17,0,0,1,0.25,0.312,0.438,0.25,0.312,0.438
"64",401,17,17,17,4632,1,4,17,0,0,1,0.25,0.312,0.438,0.25,0.312,0.438
"65",402,17,17,17,1513,1,4,17,1,0,0,0.25,0.312,0.438,0.25,0.312,0.438
"66",403,17,17,17,5582,1,4,17,1,0,0,0.25,0.312,0.438,0.25,0.312,0.438
"67",405,17,17,17,11743,1,4,17,0,0,1,0.25,0.312,0.438,0.25,0.312,0.438
"68",406,18,18,18,3955,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"69",407,18,18,18,1452,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"70",408,18,18,18,429,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"71",409,18,18,18,1140,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"72",410,18,18,18,3315,1,7,18,0,0,1,0.375,0.438,0.188,0.375,0.438,0.188
"73",411,18,18,18,7690,1,7,18,0,0,1,0.375,0.438,0.188,0.375,0.438,0.188
"74",412,18,18,18,5032,1,7,18,0,1,0,0.375,0.438,0.188,0.375,0.438,0.188
"75",413,17,17,17,6472,1,4,17,0,0,1,0.25,0.312,0.438,0.25,0.312,0.438
"76",414,18,18,18,3158,1,7,18,1,0,0,0.375,0.438,0.188,0.375,0.438,0.188
"77",415,1,1,1,6799,1,3,1,0,0,1,0.444,0.407,0.148,0.444,0.407,0.148
"78",416,1,1,1,1564,1,3,1,0,0,1,0.444,0.407,0.148,0.444,0.407,0.148
"79",417,1,1,1,1693,1,3,1,1,0,0,0.444,0.407,0.148,0.444,0.407,0.148
"80",418,1,1,1,1432,1,3,1,0,0,1,0.444,0.407,0.148,0.444,0.407,0.148
"81",419,1,1,1,1938,1,3,1,1,0,0,0.444,0.407,0.148,0.444,0.407,0.148
"82",420,1,1,1,1295,1,3,1,1,0,0,0.444,0.407,0.148,0.444,0.407,0.148
