"seccion","edon.x","edo","munn.x","disfed1979","disfed1997","disfed2006","disfed2018","disloc2018","disloc2015","X","edon.y","munn.y","escenario1","escenario2","escenario3","pan_clv1","prd_cnv1","pan_clv2","prd_clv2","esc1_panCLV1","esc1_prdCNV1","esc2_panCLV2","esc2_prdCLV2","SQ","dsiSQ_E1"
766,24,"san",27,4,3,3,3,11,10,759,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
767,24,"san",27,4,3,3,3,11,10,760,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
768,24,"san",27,4,3,3,3,11,10,761,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
769,24,"san",27,4,3,3,3,11,10,762,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
770,24,"san",27,4,3,3,3,11,10,763,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
771,24,"san",27,4,3,3,3,11,10,764,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
772,24,"san",27,4,3,3,3,11,10,765,24,27,2,9,3,9,2,9,3,0,1,1,0,10,0.892
773,24,"san",28,1,5,5,5,2,5,766,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
774,24,"san",28,1,5,5,5,5,5,767,24,28,14,6,8,6,14,6,10,0,1,1,0,5,0.568
775,24,"san",28,1,5,5,5,5,5,768,24,28,14,6,8,6,14,6,8,0,1,1,0,5,0.568
776,24,"san",28,1,5,5,5,5,5,769,24,28,14,6,8,6,14,6,8,0,1,1,0,5,0.568
777,24,"san",28,1,5,5,5,2,5,770,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
778,24,"san",28,1,5,5,5,2,5,771,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
779,24,"san",28,1,5,5,5,2,5,772,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
780,24,"san",28,1,5,5,5,2,5,773,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
781,24,"san",28,1,5,5,5,5,5,774,24,28,14,6,8,6,14,6,10,0,1,1,0,5,0.568
782,24,"san",28,1,5,5,5,5,5,775,24,28,14,6,8,6,14,6,8,0,1,1,0,5,0.568
783,24,"san",28,1,5,5,5,2,5,776,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
784,24,"san",28,1,5,5,5,2,5,777,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
785,24,"san",28,1,5,5,5,2,5,778,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
786,24,"san",28,1,5,5,5,2,5,779,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
787,24,"san",28,1,5,5,5,7,5,780,24,28,14,6,9,6,14,6,9,0,1,1,0,5,0.568
788,24,"san",28,1,5,5,5,2,5,781,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
789,24,"san",28,1,5,5,5,2,5,782,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
790,24,"san",28,1,5,5,5,2,5,783,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
791,24,"san",28,1,5,5,5,5,5,784,24,28,14,6,8,6,14,6,8,0,1,1,0,5,0.568
792,24,"san",28,1,5,5,5,5,5,785,24,28,14,5,8,5,14,5,8,0,1,1,0,5,0.568
793,24,"san",28,1,5,5,5,2,5,786,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
794,24,"san",28,1,5,5,5,2,5,787,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
795,24,"san",28,1,5,5,5,2,5,788,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
796,24,"san",28,1,5,5,5,2,5,789,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
797,24,"san",28,1,5,5,5,7,5,790,24,28,14,6,9,6,14,6,9,0,1,1,0,5,0.568
798,24,"san",28,1,5,5,5,7,5,791,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
799,24,"san",28,1,5,5,5,2,5,792,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
800,24,"san",28,1,5,5,5,2,5,793,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
801,24,"san",28,1,5,5,5,2,5,794,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
802,24,"san",28,1,5,5,5,2,5,795,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
803,24,"san",28,1,5,5,5,2,5,796,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
804,24,"san",28,1,5,5,5,2,5,797,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
805,24,"san",28,1,5,5,5,7,5,798,24,28,14,6,9,6,14,6,9,0,1,1,0,5,0.568
806,24,"san",28,1,5,5,5,2,5,799,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
807,24,"san",28,1,5,5,5,2,5,800,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
808,24,"san",28,1,5,5,5,5,5,801,24,28,14,5,8,5,14,5,8,0,1,1,0,5,0.568
809,24,"san",28,1,5,5,5,5,7,802,24,28,14,5,8,5,14,5,8,0,1,1,0,5,0.568
810,24,"san",28,1,5,5,5,2,7,803,24,28,14,5,10,5,14,5,10,0,1,1,0,5,0.568
811,24,"san",28,1,5,5,5,2,5,804,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
812,24,"san",28,1,5,5,5,2,5,805,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
813,24,"san",28,1,5,5,5,2,5,806,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
814,24,"san",28,1,5,5,5,2,5,807,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
815,24,"san",28,1,5,5,5,2,5,808,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
816,24,"san",28,1,5,5,5,2,5,809,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
817,24,"san",28,1,5,5,5,2,5,810,24,28,14,6,10,6,14,6,9,0,1,1,0,5,0.568
818,24,"san",28,1,5,5,5,2,5,811,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
819,24,"san",28,1,5,5,5,2,5,812,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
820,24,"san",28,1,5,5,5,2,5,813,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
821,24,"san",28,1,5,5,5,2,5,814,24,28,14,6,10,6,14,6,10,0,1,1,0,5,0.568
822,24,"san",28,1,5,5,5,2,7,815,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
823,24,"san",28,1,5,5,5,2,7,816,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
824,24,"san",28,1,5,5,5,2,7,817,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
825,24,"san",28,1,5,5,5,2,7,818,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
826,24,"san",28,1,5,5,5,2,7,819,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
827,24,"san",28,1,5,5,5,2,7,820,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
828,24,"san",28,1,5,5,5,7,7,821,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
829,24,"san",28,1,5,5,5,7,7,822,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
830,24,"san",28,1,5,5,5,7,7,823,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
831,24,"san",28,1,5,5,5,7,7,824,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
832,24,"san",28,1,5,5,5,7,7,825,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
833,24,"san",28,1,5,5,5,7,7,826,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
834,24,"san",28,1,5,5,5,7,7,827,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
835,24,"san",28,1,5,5,5,2,7,828,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
836,24,"san",28,1,5,5,5,2,7,829,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
837,24,"san",28,1,5,5,5,2,7,830,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
838,24,"san",28,1,5,5,5,2,6,831,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
839,24,"san",28,1,5,5,5,2,6,832,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
840,24,"san",28,1,5,5,5,2,6,833,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
841,24,"san",28,1,5,5,5,2,6,834,24,28,14,5,10,5,14,5,8,0,1,1,0,5,0.568
842,24,"san",28,1,5,5,5,2,7,835,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
843,24,"san",28,1,5,5,5,2,7,836,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
844,24,"san",28,1,5,5,5,2,7,837,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
845,24,"san",28,1,5,5,5,7,7,838,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
846,24,"san",28,1,5,5,5,7,7,839,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
847,24,"san",28,1,5,5,5,7,7,840,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
848,24,"san",28,1,5,5,5,7,7,841,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
849,24,"san",28,1,5,5,5,2,6,842,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
850,24,"san",28,1,5,5,5,2,6,843,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
851,24,"san",28,1,5,6,6,2,6,844,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
852,24,"san",28,1,5,5,5,2,6,845,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
853,24,"san",28,1,5,5,5,2,6,846,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
854,24,"san",28,1,5,5,5,2,6,847,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
855,24,"san",28,1,5,5,5,2,6,848,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
856,24,"san",28,1,5,5,5,2,6,849,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
857,24,"san",28,1,5,5,5,2,7,850,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
858,24,"san",28,1,5,5,5,2,7,851,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
859,24,"san",28,1,5,5,5,7,7,852,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
860,24,"san",28,1,5,5,5,2,7,853,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
861,24,"san",28,1,5,5,5,2,7,854,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
862,24,"san",28,1,5,5,5,2,7,855,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
863,24,"san",28,1,5,6,6,2,6,856,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
864,24,"san",28,1,5,5,5,2,6,857,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
865,24,"san",28,1,5,5,5,2,7,858,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
866,24,"san",28,1,5,5,5,7,7,859,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
867,24,"san",28,1,5,5,5,7,7,860,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
868,24,"san",28,1,5,5,5,7,7,861,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
869,24,"san",28,1,5,5,5,2,7,862,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
870,24,"san",28,1,5,5,5,2,7,863,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
871,24,"san",28,1,5,5,5,2,7,864,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
872,24,"san",28,1,5,5,5,2,7,865,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
873,24,"san",28,1,5,5,5,2,6,866,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
874,24,"san",28,1,5,5,5,2,6,867,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
875,24,"san",28,1,5,6,6,2,6,868,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
876,24,"san",28,1,5,6,6,2,6,869,24,28,10,5,10,5,10,5,8,0,1,1,0,7,0.474
877,24,"san",28,1,5,6,6,2,6,870,24,28,11,5,10,5,11,5,8,0,1,1,0,9,0.562
878,24,"san",28,1,5,6,6,2,6,871,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
879,24,"san",28,1,5,6,6,2,6,872,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
880,24,"san",28,1,5,5,5,2,6,873,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
881,24,"san",28,1,5,5,5,2,7,874,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
882,24,"san",28,1,5,5,5,2,7,875,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
883,24,"san",28,1,5,5,5,7,7,876,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
884,24,"san",28,1,5,5,5,7,7,877,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
885,24,"san",28,1,5,5,5,7,7,878,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
886,24,"san",28,1,5,5,5,7,7,879,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
887,24,"san",28,1,5,5,5,7,7,880,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
888,24,"san",28,1,5,5,5,7,7,881,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
889,24,"san",28,1,5,5,5,7,7,882,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
890,24,"san",28,1,5,5,5,7,7,883,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
891,24,"san",28,1,5,5,5,7,7,884,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
892,24,"san",28,1,5,5,5,2,7,885,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
893,24,"san",28,1,5,5,5,2,7,886,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
894,24,"san",28,1,5,5,5,2,6,887,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
895,24,"san",28,1,5,5,5,2,6,888,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
896,24,"san",28,1,5,6,6,2,6,889,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
897,24,"san",28,1,5,6,6,2,6,890,24,28,15,5,10,5,15,5,10,0,1,1,0,8,0.248
898,24,"san",28,1,5,6,6,2,6,891,24,28,15,5,10,5,15,5,10,0,1,1,0,8,0.248
899,24,"san",28,1,5,6,6,2,6,892,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
900,24,"san",28,1,5,6,6,2,6,893,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
901,24,"san",28,1,5,6,6,2,6,894,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
902,24,"san",28,1,5,6,6,2,6,895,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
903,24,"san",28,1,5,5,5,2,7,896,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
904,24,"san",28,1,5,5,5,7,7,897,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
905,24,"san",28,1,5,5,5,7,7,898,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
906,24,"san",28,1,5,5,5,7,7,899,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
907,24,"san",28,1,5,5,5,7,7,900,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
908,24,"san",28,1,5,5,5,7,7,901,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
909,24,"san",28,1,5,5,5,7,7,902,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
910,24,"san",28,1,5,5,5,7,7,903,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
911,24,"san",28,1,5,5,5,7,7,904,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
912,24,"san",28,1,5,5,5,7,7,905,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
913,24,"san",28,1,5,5,5,7,7,906,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
914,24,"san",28,1,5,5,5,7,7,907,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
915,24,"san",28,1,5,5,5,7,7,908,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
916,24,"san",28,1,5,5,5,7,7,909,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
917,24,"san",28,1,5,5,5,7,7,910,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
918,24,"san",28,1,6,5,5,2,7,911,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
919,24,"san",28,1,6,6,6,2,6,912,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
920,24,"san",28,1,6,6,6,2,6,913,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
921,24,"san",28,1,6,6,6,2,6,914,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
922,24,"san",28,1,6,6,6,8,6,915,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
923,24,"san",28,1,6,6,6,8,8,916,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
924,24,"san",28,1,6,6,6,8,6,917,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
925,24,"san",28,1,6,6,6,2,6,918,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
926,24,"san",28,1,6,6,6,2,6,919,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
927,24,"san",28,1,6,6,6,2,6,920,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
928,24,"san",28,1,6,5,5,2,7,921,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
929,24,"san",28,1,5,5,5,7,7,922,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
930,24,"san",28,1,5,5,5,7,7,923,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
931,24,"san",28,1,6,6,6,2,6,924,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
932,24,"san",28,1,6,6,6,2,6,925,24,28,10,5,10,5,10,5,10,0,1,1,0,7,0.474
933,24,"san",28,1,6,6,6,8,8,926,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
934,24,"san",28,1,6,6,6,8,8,927,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
935,24,"san",28,1,6,6,6,8,8,928,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
936,24,"san",28,1,6,6,6,8,6,929,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
937,24,"san",28,1,6,6,6,8,8,930,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
938,24,"san",28,1,6,6,6,8,8,931,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
939,24,"san",28,1,6,6,6,8,8,932,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
940,24,"san",28,1,6,6,6,8,8,933,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
941,24,"san",28,1,6,6,6,8,8,934,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
942,24,"san",28,1,6,6,6,8,8,935,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
943,24,"san",28,1,6,6,6,8,8,936,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
944,24,"san",28,1,6,6,6,8,8,937,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
945,24,"san",28,1,6,6,6,8,8,938,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
946,24,"san",28,1,6,6,6,8,8,939,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
947,24,"san",28,1,6,6,6,8,8,940,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
948,24,"san",28,1,6,6,6,8,8,941,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
949,24,"san",28,1,6,6,6,8,8,942,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
950,24,"san",28,1,6,6,6,8,8,943,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
951,24,"san",28,1,6,6,6,6,6,944,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
952,24,"san",28,1,6,6,6,8,8,945,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
953,24,"san",28,1,6,6,6,8,8,946,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
954,24,"san",28,1,6,6,6,8,8,947,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
955,24,"san",28,1,6,6,6,8,8,948,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
956,24,"san",28,1,6,6,6,8,8,949,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
957,24,"san",28,1,6,6,6,8,8,950,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
958,24,"san",28,1,6,6,6,8,8,951,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
959,24,"san",28,1,6,6,6,8,8,952,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
960,24,"san",28,1,6,6,6,8,8,953,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
961,24,"san",28,1,6,6,6,8,8,954,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
962,24,"san",28,1,6,6,6,8,8,955,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
963,24,"san",28,1,6,6,6,8,8,956,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
964,24,"san",28,1,6,6,6,8,8,957,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
965,24,"san",28,1,6,6,6,8,8,958,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
966,24,"san",28,1,6,6,6,8,8,959,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
967,24,"san",28,1,6,6,6,8,8,960,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
968,24,"san",28,1,6,6,6,8,8,961,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
969,24,"san",28,1,6,6,6,8,8,962,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
970,24,"san",28,1,6,6,6,8,8,963,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
971,24,"san",28,1,6,6,6,8,8,964,24,28,15,7,11,7,15,7,11,0,1,1,0,8,0.248
973,24,"san",28,1,6,6,6,8,8,965,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
974,24,"san",28,1,6,6,6,8,8,966,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
975,24,"san",28,1,6,6,6,8,8,967,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
976,24,"san",28,1,6,6,6,8,8,968,24,28,13,7,11,7,13,7,11,0,1,1,0,8,0.467
977,24,"san",28,1,6,6,6,6,8,969,24,28,13,7,12,7,13,7,12,0,1,1,0,8,0.467
978,24,"san",28,1,6,6,6,6,8,970,24,28,13,7,12,7,13,7,12,0,1,1,0,8,0.467
979,24,"san",28,1,6,6,6,6,8,971,24,28,13,7,12,7,13,7,12,0,1,1,0,8,0.467
980,24,"san",28,1,6,6,6,6,8,972,24,28,13,7,12,7,13,7,12,0,1,1,0,8,0.467
981,24,"san",28,1,6,6,6,6,8,973,24,28,13,7,12,7,13,7,12,0,1,1,0,8,0.467
982,24,"san",28,1,5,5,5,7,7,974,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
983,24,"san",28,1,5,5,5,7,7,975,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
984,24,"san",28,1,5,5,5,7,7,976,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
985,24,"san",28,1,5,5,5,2,7,977,24,28,10,4,10,4,10,4,10,0,1,1,0,7,0.474
986,24,"san",28,6,6,5,5,7,7,978,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
987,24,"san",28,6,6,5,5,7,7,979,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
988,24,"san",28,6,6,6,6,7,7,980,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
989,24,"san",28,6,6,6,6,7,7,981,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
990,24,"san",28,6,6,6,6,6,6,982,24,28,10,4,12,4,10,4,12,0,1,1,0,7,0.474
991,24,"san",28,6,6,6,6,6,6,983,24,28,10,4,12,4,10,4,12,0,1,1,0,7,0.474
992,24,"san",28,6,6,6,6,6,6,984,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
993,24,"san",28,6,6,6,6,6,6,985,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
994,24,"san",28,6,6,6,6,6,6,986,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
995,24,"san",28,6,6,6,6,6,6,987,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
996,24,"san",28,6,6,6,6,7,7,988,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
997,24,"san",28,6,6,5,5,7,7,989,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
998,24,"san",28,6,6,5,5,7,7,990,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
999,24,"san",28,6,6,5,5,7,7,991,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
1000,24,"san",28,6,5,5,5,7,7,992,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
1001,24,"san",28,6,5,5,5,7,7,993,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
1002,24,"san",28,6,5,5,5,7,7,994,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
1003,24,"san",28,6,5,5,5,7,7,995,24,28,12,4,9,4,12,4,9,0,1,1,0,7,0.209
1004,24,"san",28,6,6,5,5,7,7,996,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
1005,24,"san",28,6,6,5,5,7,7,997,24,28,10,4,9,4,10,4,9,0,1,1,0,7,0.474
1006,24,"san",28,6,6,6,6,7,7,998,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
1007,24,"san",28,6,6,6,6,7,7,999,24,28,10,4,9,4,10,4,10,0,1,1,0,7,0.474
1008,24,"san",28,6,6,6,6,6,6,1000,24,28,10,4,12,4,10,4,12,0,1,1,0,7,0.474
1009,24,"san",28,6,6,6,6,6,6,1001,24,28,10,4,12,4,10,4,12,0,1,1,0,7,0.474
1010,24,"san",28,6,6,6,6,6,6,1002,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1011,24,"san",28,6,6,6,6,6,6,1003,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1012,24,"san",28,6,6,6,6,6,6,1004,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1013,24,"san",28,6,6,6,6,6,6,1005,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1014,24,"san",28,6,6,6,6,6,6,1006,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1015,24,"san",28,6,6,6,6,6,6,1007,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1016,24,"san",28,6,6,6,6,6,6,1008,24,28,10,5,12,5,10,5,12,0,1,1,0,7,0.474
1017,24,"san",28,6,6,6,6,6,6,1009,24,28,10,4,12,4,10,4,12,0,1,1,0,7,0.474
