"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2015","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
54,1,23,15,5,3198,4,5,1,0,0,0,0,0,63415,1258416,0,1.17102258451746,1.32294252148545,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
55,1,23,9,5,1523,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
56,1,23,9,5,1271,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
57,1,23,12,4,2007,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
58,1,23,12,4,827,3,4,1,0,0,0,1,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
59,1,23,12,4,1478,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
60,1,23,12,4,1973,3,4,1,0,0,0,0,0,87832,1258416,0,0.952804088586031,0.955168958921578,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
61,1,23,11,4,1164,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
62,1,23,11,4,1112,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
63,1,23,11,4,986,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
64,1,23,11,4,1196,3,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.275,5,0.333,1,0,0,0.556,0.444,0,4,0.281,5,0.375
65,1,23,11,4,1326,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
66,1,23,11,4,1000,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
67,1,23,11,4,838,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
68,1,23,11,4,1030,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
69,1,23,11,4,749,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
70,1,23,13,3,1266,4,3,1,0,0,0,0,0,88044,1258416,0,1.09295848043878,0.952869020035437,5,0.707,1,0.246,1,0,0,NA,NA,NA,5,0.636,1,0.323
71,1,23,13,5,1774,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
72,1,23,13,5,2777,4,5,1,0,0,0,0,0,88044,1258416,0,1.17102258451746,0.952869020035437,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
73,1,23,15,5,2671,4,5,1,0,0,0,0,0,63415,1258416,0,1.17102258451746,1.32294252148545,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
74,1,23,9,5,1765,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
75,1,23,9,5,1212,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
76,1,23,9,4,2212,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
77,1,23,9,4,1184,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
78,1,23,9,4,1369,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
79,1,23,11,4,1207,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
80,1,23,11,4,840,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
81,1,23,11,4,1168,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
82,1,23,11,4,815,5,4,1,0,0,0,1,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
83,1,23,11,4,1399,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
84,1,23,11,4,1357,8,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,7,0.771,5,0.333,1,0,0,0.556,0.444,0,7,0.811,5,0.375
85,1,23,11,6,908,8,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
86,1,23,11,6,1275,8,6,1,0,0,0,1,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
87,1,23,11,6,905,8,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
88,1,23,11,6,811,8,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
89,1,23,8,6,553,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
90,1,23,8,6,1316,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
91,1,23,8,6,1632,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
92,1,23,8,6,965,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
93,1,23,8,6,1761,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
94,1,23,8,6,1298,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
95,1,23,11,6,544,7,6,1,0,0,0,1,0,87740,1258416,0,0.93841610738255,0.956170503761112,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
96,1,23,11,6,871,8,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
97,1,23,11,6,667,8,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,7,0.771,7,0.822,0.415,0.584,0.169,0.1,0.9,0,7,0.811,7,0.789
98,1,23,11,4,996,5,4,1,0,0,0,1,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
99,1,23,11,4,710,5,4,1,0,0,0,1,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
100,1,23,9,4,927,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
101,1,23,9,5,828,4,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,5,0.707,4,0.707,1,0,0,0.4,0.6,0,5,0.636,4,0.636
102,1,23,10,5,2266,6,5,1,0,0,1,0,0,87481,1258416,0,1.17102258451746,0.959001383157486,8,0.346,4,0.707,1,0,0,0.4,0.6,0,8,0.281,4,0.636
103,1,23,9,5,610,6,5,1,0,0,1,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,8,0.346,4,0.707,1,0,0,0.4,0.6,0,8,0.281,4,0.636
104,1,23,9,5,1328,6,5,1,0,0,0,0,0,87999,1258416,0,1.17102258451746,0.953356288139638,8,0.346,4,0.707,1,0,0,0.4,0.6,0,8,0.281,4,0.636
105,1,23,9,4,1293,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
106,1,23,9,4,932,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
107,1,23,9,4,1357,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
108,1,23,9,4,1153,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
109,1,23,9,4,1292,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
110,1,23,9,4,955,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
111,1,23,11,4,519,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
112,1,23,11,4,672,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
113,1,23,11,4,803,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
114,1,23,11,6,522,7,6,1,0,0,0,1,0,87740,1258416,0,0.93841610738255,0.956170503761112,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
115,1,23,11,6,906,7,6,1,0,0,0,1,0,87740,1258416,0,0.93841610738255,0.956170503761112,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
116,1,23,11,6,999,7,6,1,0,0,0,0,0,87740,1258416,0,0.93841610738255,0.956170503761112,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
117,1,23,8,6,1146,7,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
118,1,23,11,4,727,5,4,1,0,0,0,0,0,87740,1258416,0,0.952804088586031,0.956170503761112,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
119,1,23,8,6,453,7,6,1,0,0,1,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,6,0.822,7,0.822,0.415,0.584,0.169,0.1,0.9,0,6,0.789,7,0.789
120,1,23,8,4,773,5,4,1,0,0,0,0,0,85146,1258416,0,0.952804088586031,0.985300542597421,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
121,1,23,8,4,819,5,4,1,0,0,0,0,0,85146,1258416,0,0.952804088586031,0.985300542597421,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
122,1,23,9,4,616,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
123,1,23,9,4,606,5,4,1,0,0,1,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
124,1,23,9,4,775,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
125,1,23,9,4,913,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
126,1,23,9,4,6487,5,4,1,0,0,1,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
127,1,23,10,5,2455,6,5,1,0,0,0,1,0,87481,1258416,0,1.17102258451746,0.959001383157486,8,0.346,4,0.707,1,0,0,0.4,0.6,0,8,0.281,4,0.636
128,1,23,9,4,1754,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
129,1,23,9,4,474,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
130,1,23,9,4,609,5,4,1,0,0,1,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
131,1,23,9,4,770,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
132,1,23,9,4,717,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
133,1,23,9,4,932,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
134,1,23,9,4,716,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
135,1,23,9,4,567,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
136,1,23,8,6,392,5,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,4,0.333,7,0.822,0.415,0.584,0.169,0.1,0.9,0,4,0.375,7,0.789
137,1,23,8,6,511,5,6,1,0,0,0,0,0,85146,1258416,0,0.93841610738255,0.985300542597421,4,0.333,7,0.822,0.415,0.584,0.169,0.1,0.9,0,4,0.375,7,0.789
138,1,23,9,4,501,5,4,1,0,0,1,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
139,1,23,9,4,683,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
140,1,23,9,4,619,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
141,1,23,9,4,591,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
142,1,23,9,4,708,5,4,1,0,0,1,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
143,1,23,9,4,655,5,4,1,0,0,0,0,0,87999,1258416,0,0.952804088586031,0.953356288139638,4,0.333,5,0.333,1,0,0,0.556,0.444,0,4,0.375,5,0.375
144,1,23,9,8,804,5,8,1,0,0,0,0,0,87999,1258416,0,0.956333998290111,0.953356288139638,4,0.333,5,0.323,0.84,0.16,0.04,0.5,0.5,0,4,0.375,5,0.326
145,1,23,9,8,554,5,8,1,0,0,0,0,0,87999,1258416,0,0.956333998290111,0.953356288139638,4,0.333,5,0.323,0.84,0.16,0.04,0.5,0.5,0,4,0.375,5,0.326
146,1,23,9,8,6772,5,8,1,0,0,1,0,0,87999,1258416,0,0.956333998290111,0.953356288139638,4,0.333,5,0.323,0.84,0.16,0.04,0.5,0.5,0,4,0.375,5,0.326
147,1,23,9,8,8134,5,8,1,0,0,1,0,0,87999,1258416,0,0.956333998290111,0.953356288139638,4,0.333,5,0.323,0.84,0.16,0.04,0.5,0.5,0,4,0.375,5,0.326
148,1,23,10,8,1232,6,8,1,0,0,0,0,0,87481,1258416,0,0.956333998290111,0.959001383157486,8,0.346,5,0.323,0.84,0.16,0.04,0.5,0.5,0,8,0.281,5,0.326
149,1,23,10,8,2489,6,8,1,0,0,0,0,0,87481,1258416,0,0.956333998290111,0.959001383157486,8,0.346,5,0.323,0.84,0.16,0.04,0.5,0.5,0,8,0.281,5,0.326
151,1,23,10,1,5649,6,1,1,0,0,1,0,0,87481,1258416,0,0.942305489099303,0.959001383157486,8,0.346,1,0.432,0.855,0.145,0.036,1,0,0,8,0.281,1,0.477
